Temperatura Media (C),Temperatura Minima (C),Temperatura Maxima (C),Precipitacao (mm),Final de Semana,Consumo de cerveja (litros)
19.946798764505093,19.031426280945663,21.58661508198455,2.3635592364590403,0,24361
21.366024945477758,18.263681735271565,24.76743791552449,14.397917979656754,0,26509
22.477797695452423,19.38236640198798,27.841485588788295,0.0,0,28020
18.98963220752204,17.364021643541967,23.52763264704989,0.0,1,25964
19.05252292695573,16.120894953916356,23.37488919280354,0.7862243898436273,1,25545
19.853761144373905,17.34045490164256,24.83710906454019,0.0,0,27128
20.449366585942798,17.334253070833398,26.92762354838675,0.0,0,27545
18.73336009252731,16.556675883220976,22.585818429612843,0.0,0,25863
16.294797944678564,14.882520677646115,18.752326389558572,0.0,0,22697
17.395538578006853,13.345160458914235,22.564192930024404,0.0,0,23144
19.223748342399176,14.493804470421745,26.367897972148512,0.0,1,28810
20.88930749818059,16.05200001808783,26.185488319986597,0.0,1,26554
20.017652134991213,17.88794566514716,22.526418996837155,1.006236763264791,0,25569
18.079571167468707,16.916667571093377,20.849833397982266,9.850678950079997,0,23482
18.060112497390325,16.09419562456082,20.69362449732712,0.0,0,24062
18.03890844846963,15.673892978643744,21.735737213500876,0.0,0,23461
16.24214023596155,13.888186417669791,19.15230274406956,0.0,0,22742
18.10827543584845,13.71658219773391,25.634447804207323,0.0,1,26309
16.92509973676379,13.90910353839814,20.659855714299535,0.0,1,24547
17.6347633015814,15.768690280998635,20.221846069772017,22.025661714434868,0,23432
17.08299131536728,14.225033552195697,21.78231659908368,0.0,0,24579
16.35656876545842,14.670617700696548,18.642534848305047,2.76289833028089,0,20502
16.758365122527145,14.192820900908641,21.26367124684307,0.0,0,23536
16.919069924205466,13.777424523652252,21.50650301144403,0.0,0,24037
17.338284527995384,13.200489106305266,22.245546317040326,0.0,1,24571
18.133612666508885,15.339170420220082,22.21097646315423,0.0,1,25106
18.472947937059125,16.506291810508127,21.432541113381554,0.0,0,23527
18.910439685104127,16.905859923847853,22.715769999324785,0.0,0,24609
18.884481949814795,15.6770667366292,23.070406925051717,0.20299965359445765,0,25614
19.383955974660857,16.177688824742784,25.297087480151337,0.0,0,24552
20.238279017170278,16.544242504931002,25.490073774836855,0.0,0,26719
19.919518839033024,15.867150717569768,24.34267721950742,0.0,1,25568
21.806883158657342,18.02608968867154,26.468696874984968,0.0,1,26533
22.16427389014784,17.066217609367353,27.40244733323233,0.0,0,27785
21.819446456370045,19.811957327866278,24.894987261312018,0.0,0,26887
22.983530155130712,19.668213517239284,26.878634218456256,0.0,0,28004
18.682978216718922,16.719118076154395,23.680332477267264,1.8044929013582691,0,25057
17.38183091834558,15.327686873485435,21.773063227078904,7.062349308497891,0,24581
17.43504552126515,13.035046891750623,23.25632773887154,0.0,1,25633
16.480051082442266,13.311153010895183,18.365248131727974,5.684897406974772,1,22010
16.34549694571286,15.340181687058132,18.145277480817892,2.224682043519631,0,21230
15.33598602058768,15.036452634202229,17.628489112329575,0.49707407961736666,0,20902
18.060919762495526,14.952908631787823,21.94886683086756,0.0,0,24659
18.712174982853842,14.458936935677423,23.897409686573443,0.0,0,25245
17.954349730222855,13.892750090228894,25.572135756523554,0.0,0,25509
19.95871161703191,13.830897193575394,26.581920801087886,0.0,1,25968
20.048422748964935,16.15653711267583,26.13222243943863,0.0,1,27464
21.055666579938144,15.230881304464637,26.40916240172552,0.0,0,26516
20.318242599194313,14.98982023587389,25.86390387295516,0.0,0,26766
20.057315912388756,15.534893092690952,26.109233701927504,0.0,0,27536
22.82136251434888,17.490664981606823,27.360372732912836,0.0,0,26641
19.01635787284059,17.046023372806545,23.264004886359402,0.0,0,24878
21.176780157806352,15.594043642498818,27.141859442812887,0.0,1,27424
22.893106770194766,17.559566121326103,27.73977595564113,0.0,1,28254
15.954049486803282,13.171426728780128,23.546144331657878,0.0,0,25793
14.544142038276245,11.978578991450005,18.483787015076697,9.16066150217693,0,20933
19.93698907642274,13.70237970493863,24.98693990190571,0.0,0,26388
20.22785107918592,15.770221201160977,26.23308565795624,0.0,0,27473
14.825596553229744,13.25424818639196,17.58306018095239,3.7618532218225345,0,21179
15.505518043757068,12.294908173714148,20.42923343840413,0.0,1,23137
17.057620288671067,12.68877662854925,24.163572212468065,0.0,1,25844
18.383157580670773,13.199997389026638,24.768498820937133,0.0,0,26022
18.717016069166515,14.406764572267129,25.582485891290546,0.0,0,26693
14.546425214303447,13.77940031539844,17.989640160756135,3.8199527375527587,0,21933
14.777910806522575,11.981495261493096,17.332076607519657,1.0032990288159396,0,20456
15.041743348977215,12.123111855789627,20.712996416640067,0.0,0,23873
15.459211505652867,10.439810395231433,20.951364285702812,0.0,1,24361
15.573050890534299,11.319220691611749,21.544702383116658,0.0,1,24036
17.10571663052688,10.981828092495652,24.524902602540017,0.0,0,24524
19.3265997435135,13.187349846047143,25.620687300097178,0.0,0,26258
17.433325350968893,15.92328979172304,20.80453190517208,0.0,0,23490
17.14285090911862,15.077845788850583,19.60047953940854,1.5872266435401787,0,21824
17.521293847467632,15.695719340497776,18.30124019689683,17.906769166031996,0,21694
14.96521089072709,10.754331300424134,21.08850465551662,15.190274180344458,1,22691
12.948875121650602,11.054849945397704,14.48980912130792,4.421512040517344,1,19989
15.818541347081783,11.310058384665732,20.311722422033824,0.0,0,23094
16.755590258859367,13.214380503360303,20.277833822197643,0.0,0,21852
17.068710379222743,15.027346289887204,18.69812684061325,4.578078328313142,0,22341
17.715756411626614,14.963054714346281,20.79052238335517,0.0,0,23321
19.221626170695224,14.048535304824119,25.335679909535166,0.0,0,26524
17.51545206793921,16.259109625291728,20.031264670294664,0.0,1,22820
20.28217004006665,14.201592039474091,27.052817777542383,2.990990460805168,1,26900
21.917324983024606,16.765097722329934,28.404961331503703,0.0,0,27599
23.4218309623918,18.344490737191922,29.511446954224184,0.0,0,28501
20.067955404466453,17.090641960273807,27.899109695447635,0.0,0,27756
19.956766003917245,16.150926021387285,25.552992676672808,0.0,0,26433
19.145408078107025,15.885921545171032,24.305850809775592,0.0,0,25407
20.13860519534293,18.053081627406385,23.47118415670008,0.0,1,24993
19.914437062137097,14.710583877435354,25.853064064986878,0.0,1,26462
20.455530323959334,15.217840917182494,25.310067619191656,0.0,0,27964
16.444822044026715,13.991336347082164,21.306918881184863,0.0,0,23067
14.575596367817477,12.627917465179738,16.05990541234305,0.0,0,19974
17.05940926966237,13.417114714500967,20.367262147951013,0.0,0,25379
18.61684912860199,14.411048873894755,25.63272352928477,0.0,0,26605
15.81549835253322,14.891097819334895,18.214701854002364,16.779668947036253,1,21038
17.138803525805177,13.71924900186471,22.916699800203222,1.9845974383471863,1,25407
16.536963832656962,10.941300232592472,23.957441520470553,0.0,0,24564
16.315956952894755,11.69635233151462,24.422880872270092,0.0,0,26106
16.039023042985487,10.98258709092053,23.41981222616236,0.0,0,24706
16.46939460521871,11.217227041748394,26.429219362198562,0.0,0,26373
19.534877606496437,12.748672194713295,26.961850370586358,0.0,0,28280
20.051197129894042,14.128821227174479,26.362384639961935,0.0,1,27416
20.220749777739837,14.074531619084263,26.797262036314617,0.0,1,27970
20.970387608274645,14.885639109779786,26.87435143144456,0.0,0,27478
21.421090720200038,15.297966141479694,27.39014183724353,0.0,0,27194
20.88627966374506,14.919469630069381,27.374323211123453,0.0,0,27897
21.003343159943665,16.12853576501729,26.959693239725226,0.0,0,28072
22.397346804960286,15.46374852080772,28.959227464535882,0.0,0,28590
21.299425479676152,16.17619080534067,27.786381756319056,0.0,1,29198
20.05185643582365,15.518765840541867,26.589342190100968,0.0,1,27752
21.25272911918763,15.46419701225421,28.270110230365816,0.0,0,28173
19.52218196328257,15.22363056514411,26.89163586153127,0.0,0,27287
19.99690485744789,14.170362186701201,26.93040887255494,0.0,0,27254
20.042843380617676,14.331641591808298,28.02628961831174,0.0,0,26942
20.801884921792627,15.354123823190992,27.350370909542292,0.0,0,27387
21.68540081184459,15.700462857850873,27.854794703742197,0.0,1,28152
20.683120305898086,16.31652258838109,27.14484673525944,0.0,1,27230
21.584382467815736,15.123588646564308,28.430770287927988,0.0,0,28374
21.088078963467122,16.539123544231586,26.590264837550173,0.0,0,27023
20.78705346393584,17.112485941898225,28.358201474610738,0.0,0,28596
16.36407582024165,14.602842428157636,19.776526828239668,0.0,0,23148
16.912533122789544,13.305000703482891,22.34152462759849,0.9987681970424109,0,24373
18.110145718669713,14.14089706292459,26.405304534705888,0.0,1,25992
20.05885516250654,13.510731968517346,30.42583904184449,0.0,1,30712
17.12724747203622,14.708499806174256,20.624779894647325,0.0,0,23132
16.44820256177724,14.593933190782463,20.534368550268976,2.4262057544582842,0,23099
18.99243440811729,14.667647743385276,24.297401294901128,0.5954460908160414,0,25291
16.51382183893208,14.083150160319576,19.78200256426374,2.620226289720716,0,22366
16.034436812542374,12.614497090476632,22.10734748011217,24.902448676458366,0,25271
18.41544319866213,12.1008870586561,27.159661036918273,0.0,1,28387
22.518218445023912,13.984992538301123,32.519015720945674,0.0,1,31148
24.426482177430515,16.66011274600649,32.19736739017069,0.0,0,30464
21.662198637604646,17.010583826820465,30.560759665767172,0.0,0,29853
16.176064613311205,13.948706978272131,20.495561047042116,0.40099022793875516,0,23160
19.329393971901634,14.59686789585819,25.200104589478805,0.0,0,25953
16.7928256086908,15.318157969536154,19.360907182060092,0.0,0,22693
16.122700214302366,14.502450765825728,18.44045354861486,2.3986793288066326,1,21774
17.004041667758113,13.541000507513479,19.966007619164202,0.0,1,23206
18.74833214598054,13.705372486291932,24.3947031357874,0.0993836429467349,0,25718
17.113354182422043,15.834573460625395,19.072447069521985,23.5696129761278,0,22839
18.49808991307031,15.596285038810493,22.929550693246476,57.41677987428095,0,24536
18.817179198074196,13.853429575839792,25.66794855568374,0.0,0,26839
17.073677352687806,14.026842810827354,21.718163875411392,32.136799733946205,0,23411
13.813036040949617,12.859449594559415,15.740996807423084,27.675373973154308,1,20073
13.874058392683983,12.627127725802273,16.307502015162072,0.0,1,20308
16.46531912655748,13.128838669808097,22.718226981072466,0.19604149504663246,0,23705
21.4703236866832,14.278635032800665,30.01684923605059,0.0,0,29795
25.250697022122903,17.371736479595153,32.84639781036542,0.0,0,30292
27.16837243332406,20.39100663203001,33.02572726116181,0.0,0,30685
27.53850828466988,21.230860861173937,34.07366763739475,0.0,0,32700
28.126631154356616,20.95050407628121,35.738818929366694,0.0,1,32650
23.756060925696403,19.09249232748258,33.348661836438666,0.0,1,31265
24.279555726222206,17.70316260923814,33.65068374467873,0.0,0,30696
25.991574839315184,18.95810063486737,33.78527119747176,0.0,0,32154
26.3401528104682,18.331953968092723,34.24179105335774,0.0,0,32455
28.6204454117409,20.446239393999925,35.38795718695473,0.0,0,33181
23.37561123134207,19.6696278933961,30.349607843282577,0.0,0,29755
20.714527901473367,18.43751190897005,24.650081338495355,28.99557665000057,1,26222
22.41612076041049,18.06876669510662,30.06786990847683,1.7981368443282648,1,29003
21.404289826622552,17.45211736542669,23.394076050256754,27.68257756479302,0,24675
21.40351080633099,17.46250720491009,27.087068688075814,0.0,0,28225
21.19697200988465,18.627132187960566,27.018871159214324,0.0,0,27807
20.805732744120224,17.476584225296868,26.25629904683999,7.5954651954773995,0,26347
24.70788248952821,19.38469158900881,32.61903053816832,0.0,0,30835
20.358714168046898,16.333786189258333,24.946143361628636,25.158078835116886,1,26101
18.660390787500567,16.87536959336029,21.159052873585924,0.19940165304162083,1,23040
17.553929568868767,14.633034282910376,22.323500905578566,0.0,0,24396
18.469715241520774,14.529458850926593,25.12580177554659,0.0,0,25708
24.28626564846802,15.830549505942855,32.81585936176594,0.0,0,30237
26.623365814829402,19.685703913825964,33.80949773585463,0.0,0,30581
24.312111704498605,19.998338425562938,28.98017914137503,0.0,0,27509
23.016590232955668,19.78508718101518,27.992072266017367,0.29994741525515345,1,27888
22.5523386997621,19.548184324071375,29.769613369877955,0.0,1,29130
21.984177131395047,18.945600452710508,29.37233745554782,0.0,0,28110
21.916006224482892,17.837241320108465,27.878904629610172,2.4002741883686713,0,28291
23.753785729601287,18.342276721504703,28.38036145240771,0.0,0,28170
27.95248823895375,18.992809320308858,35.408098693442945,0.0,0,33046
26.74574182377241,21.573917438676478,35.68459889716721,0.0,0,32620
21.14627510562283,17.263526459589386,29.234458847913704,0.0,1,28247
16.782210249064782,15.478024232338939,18.821240788954782,0.0999891362533018,1,22412
19.76325880005503,15.526357056926898,27.188916990673725,0.0,0,26418
26.734473853247597,17.35340638298722,35.606396916824934,0.0,0,33078
24.594152765307495,20.986844072493238,32.14439340336698,0.0,0,29860
19.92974733604716,17.830281935671692,23.308393286264455,14.55778199783205,0,25697
20.746775341370217,17.596392781057585,27.641552888671225,13.464477327882388,0,27453
18.04497401866852,16.0285007625915,21.50717401324718,0.0,1,24750
17.63041300131035,15.37271689683331,19.737616499695548,0.0,1,22138
21.091627556833764,15.978164206099464,28.71607453460576,27.99033941435983,0,27950
22.558466310474152,19.376513179805347,28.446311939052883,0.10108708718925244,0,28463
20.484815213644843,18.9114913480139,24.132723930130087,0.0,0,26323
20.584005874066598,18.26467847034196,24.661309364518043,0.0,0,26993
23.900711622151512,19.474743081793868,31.233598131682427,0.0,0,29964
23.483757558292744,18.19218472290187,29.110215800578057,0.0,1,30127
20.098842217976344,18.8782677641572,22.489148540894085,26.870249659504587,1,24630
21.759271108470916,18.217424747330124,27.02268072805861,39.90086376131518,0,28270
21.523914971320917,19.39965322633959,25.424146304035403,3.370221441563215,0,25688
21.26523163595988,18.4739833042602,27.513291682310907,6.7669232786224525,0,27899
21.687119599411844,17.824983731623377,24.76584756268642,39.300411544130434,0,24501
19.748946849973663,18.231676606790444,22.360525181056584,0.0,0,23619
18.623742248615933,16.692205750224815,19.70888861573758,1.1795268367173868,1,23289
20.348484943716862,17.260549652322595,23.62580330854071,0.5986151648070719,1,24477
22.770404358358384,18.47934529553843,29.23952328769638,4.434990129620324,0,29003
23.54732302887163,19.36035426931196,31.931786618774204,10.360652844409515,0,31023
26.560184155006432,20.14917147749083,32.771593002992425,0.0,0,30640
24.047907940904025,21.235506000971125,32.138758840200346,0.0,0,29807
22.786412549549073,19.077791826094394,29.822829339590765,0.0,0,28701
24.94910286773597,19.430882640784624,30.72585849867953,16.23099545760843,1,29288
23.31940951191349,19.595197161521448,29.880693668863355,7.997092310106647,1,29264
20.949811979985057,19.591737521795032,24.95221014796378,0.0,0,26090
21.84530581461732,17.750727057871025,30.026507467459435,0.0,0,28894
26.079528042677797,17.487963798381152,30.78042090148073,14.047198053582498,0,31015
26.213721046476984,23.316909527777707,30.51433299173641,0.0,0,29116
23.099438113227897,19.50642595020409,27.34318940513224,6.864013972633343,0,28569
19.51977567579935,17.47765032823248,23.82762766882917,7.193350209107672,1,24780
22.155376059147187,17.193530077067745,28.71634660584755,0.0,1,28589
20.51002390449929,19.73128539049962,23.527833450106193,13.61254812161947,0,26038
21.509741295339882,18.785284926739653,22.860506330310837,6.915747984957319,0,25618
21.497651593556874,19.28710978498604,25.18970595924379,0.3958660178741584,0,25897
22.21072999346223,19.395810082221217,27.002650852562386,0.0,0,27701
22.19595189181135,17.833398716326457,28.800771477458397,0.0,0,28685
23.472109002304126,18.354594247432903,29.450909334564173,0.0,1,28666
22.34644441261536,20.435747704299864,25.703284036154187,17.272437410356826,1,27257
18.99258763886167,16.49934624919157,23.245411431357724,23.509096678700445,0,26318
19.89678242997265,16.68062065589951,25.717902730189792,0.0,0,26756
22.518169311518314,18.244458647374216,28.94182531976324,0.0,0,28887
22.544680988078593,20.04490529693425,26.26961815108156,0.0,0,27360
22.89027712658748,19.00649000927275,29.29770610559544,0.0,0,27700
25.01908309309524,18.991563721831646,30.922536728426085,0.10005285130986895,1,30327
23.298263573314866,20.376497971487947,27.878632507662196,0.10232780533642659,1,27381
19.957212765459538,18.006559870648736,23.89053973112158,48.101343287654515,0,25160
21.75914391918481,18.1522215663216,27.99148039382726,0.0,0,29396
23.89554029597115,19.219502432362923,28.370950728169703,0.0,0,28040
24.1052312699464,22.11538352169006,26.914914195210596,0.0,0,26836
24.12214248898434,20.909004947873395,30.0100458622563,0.0,0,30019
23.828467665601284,20.301000615179106,30.80170657957988,0.0,1,29209
24.21379009339499,19.344232287113346,30.663473227176194,12.171098497788178,1,29556
26.318431098570535,21.11392062015537,32.41604588388689,1.991658235457161,0,31650
25.607584449428646,20.953162345993462,32.758647224070664,3.986689732066805,0,30985
21.623361956604988,20.65236180802589,24.63689384501947,1.4804365160161015,0,24778
23.438386724504852,18.86756748690711,28.71850258179147,0.0,0,28784
26.675043386054544,19.767572111620282,33.71043000804887,0.09857739140152338,0,31283
24.340231827214602,19.53738296372623,31.226048602705298,1.2973972334749075,1,31237
22.75065049024156,19.556706891516033,28.868573527149067,8.487849769707898,1,28277
22.995449809517854,19.51067789787526,29.051762409253723,27.191789718856327,0,29453
24.32708242651195,19.5727732847098,32.39759062368683,42.578860508231806,0,32111
27.517293067521337,22.28749782522079,31.836136460831646,2.9595397303087814,0,29897
24.770013054234024,20.613603104441847,31.645389484157803,3.3921800273350553,0,30107
23.388696324257282,17.666734549081895,30.860189618871495,38.70475846931832,0,30151
23.299171365540303,17.824332458192245,30.175937452293695,94.99455907493443,1,29345
23.525120239946553,21.41448318057521,28.36667708013118,13.409402643909512,1,28653
22.849731695709448,20.92458183755377,27.01240772992665,0.0,0,27192
21.512916736503072,20.329468856420597,23.85634808571471,10.31190160088594,0,25269
21.372590472067905,19.262719989350845,22.316809392374015,6.311959692844206,0,24525
24.406750708886673,20.18727298680097,28.63968703863735,0.0,0,28454
